date,smb,hml,umd,rf,rm,rmrf,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,XS1,XS2,XS3,XS4,XS5,XS6,XS7,XS8,XS9,XS10,XS1_W,XS2_W,XS3_W,XS4_W,XS5_W,XS5_W,XS6_W,XS7_W,XS8_W,XS9_W,XS10_W
1990-03-01,-0.0282147,-0.0126583,0.0183641,0.0114147,-0.0024969,-0.0139115,-0.0229011,-0.043158,-0.0364996,-0.0415411,-0.030638,-0.031933,-0.0351559,-0.0253176,-0.0027553,0.001768,-0.0343158,-0.0545727,-0.0479143,-0.0529558,-0.0420527,-0.0433477,-0.0465706,-0.0367323,-0.01417,-0.0096467,-0.0343158,-0.0545727,-0.0479143,-0.0529558,-0.0420527,-0.0420527,-0.0433477,-0.0465706,-0.0367323,-0.01417,-0.0096467
1990-04-01,0.0035584,0.0090578,-0.0077658,0.0114399,-0.0603051,-0.071745,-0.0371572,-0.0319155,-0.0434646,-0.0580046,-0.0411199,-0.061541,-0.0662514,-0.0666987,-0.0492262,-0.0569341,-0.0485971,-0.0433554,-0.0549045,-0.0694445,-0.0525598,-0.0729809,-0.0776913,-0.0781386,-0.0606661,-0.068374,-0.0485971,-0.0433554,-0.0549045,-0.0694445,-0.0525598,-0.0525598,-0.0729809,-0.0776913,-0.0781386,-0.0606661,-0.068374
1990-05-01,-0.0521988,0.0141745,-0.0072396,0.0113219,0.1108217,0.0994997,0.0199169,0.0128522,0.0086548,0.0210179,0.0263213,0.0487907,0.0451116,0.0717323,0.0897702,0.1188883,0.008595,0.0015303,-0.0026671,0.009696,0.0149994,0.0374688,0.0337897,0.0604104,0.0784483,0.1075664,0.008595,0.0015303,-0.0026671,0.009696,0.0149994,0.0149994,0.0374688,0.0337897,0.0604104,0.0784483,0.1075664
1990-06-01,0.0076816,0.0045366,0.0074043,0.0112124,0.0187741,0.0075617,0.0156881,-0.0010942,2.98e-05,0.0214691,0.026791,0.0166237,0.0443525,0.032559,0.0335665,0.0205509,0.0044757,-0.0123066,-0.0111826,0.0102567,0.0155786,0.0054113,0.0331401,0.0213466,0.0223541,0.0093385,0.0044757,-0.0123066,-0.0111826,0.0102567,0.0155786,0.0155786,0.0054113,0.0331401,0.0213466,0.0223541,0.0093385
1990-07-01,0.0130928,0.0098656,0.0147545,0.0112208,-0.016758,-0.0279788,-0.0349143,0.0051511,-0.0168775,0.0009371,-0.0137639,-0.0191215,-0.0147788,-0.0076779,-0.0166638,-0.0199705,-0.0461351,-0.0060697,-0.0280983,-0.0102837,-0.0249847,-0.0303423,-0.0259996,-0.0188987,-0.0278846,-0.0311913,-0.0461351,-0.0060697,-0.0280983,-0.0102837,-0.0249847,-0.0249847,-0.0303423,-0.0259996,-0.0188987,-0.0278846,-0.0311913
1990-08-01,-0.0377111,0.0172842,0.0256931,0.0111871,-0.0796488,-0.090836,-0.088531,-0.0798458,-0.0975216,-0.0770898,-0.1107579,-0.1135082,-0.121802,-0.1234938,-0.1266542,-0.0762176,-0.0997181,-0.0910329,-0.1087087,-0.0882769,-0.121945,-0.1246953,-0.1329891,-0.1346809,-0.1378413,-0.0874047,-0.0997181,-0.0910329,-0.1087087,-0.0882769,-0.121945,-0.121945,-0.1246953,-0.1329891,-0.1346809,-0.1378413,-0.0874047
1990-09-01,-0.0176731,-0.0100058,0.0286426,0.0111534,-0.0801089,-0.0912623,-0.0670996,-0.0771503,-0.0931873,-0.1031795,-0.0881292,-0.0927801,-0.0877541,-0.0905296,-0.0923064,-0.0693672,-0.078253,-0.0883037,-0.1043407,-0.1143329,-0.0992826,-0.1039335,-0.0989075,-0.101683,-0.1034598,-0.0805206,-0.078253,-0.0883037,-0.1043407,-0.1143329,-0.0992826,-0.0992826,-0.1039335,-0.0989075,-0.101683,-0.1034598,-0.0805206
1990-10-01,-0.0197527,0.0188539,0.0067155,0.010328,0.0365522,0.0262242,-0.0141997,-0.0268017,-0.0149026,-0.0325085,-0.0014181,-0.0058413,0.0013253,0.0215063,0.0264714,0.034865,-0.0245277,-0.0371297,-0.0252306,-0.0428365,-0.0117461,-0.0161693,-0.0090027,0.0111783,0.0161434,0.024537,-0.0245277,-0.0371297,-0.0252306,-0.0428365,-0.0117461,-0.0117461,-0.0161693,-0.0090027,0.0111783,0.0161434,0.024537
1990-11-01,-0.0398853,0.0307651,0.0223998,0.0100081,0.04446,0.0344519,-0.0391497,-0.061696,-0.0281521,-0.0532466,-0.0292612,-0.0190086,-0.03074,0.0096167,0.0324427,0.0398099,-0.0491578,-0.0717041,-0.0381602,-0.0632547,-0.0392693,-0.0290167,-0.0407481,-0.0003914,0.0224346,0.0298018,-0.0491578,-0.0717041,-0.0381602,-0.0632547,-0.0392693,-0.0392693,-0.0290167,-0.0407481,-0.0003914,0.0224346,0.0298018
1990-12-01,-0.0039732,-0.0106549,-0.0019484,0.0102775,0.0047111,-0.0055664,-0.018322,-0.0155545,-0.0131072,-0.0145212,-0.0256516,-0.0082814,-0.0031621,0.0036338,0.0125004,0.0072434,-0.0285995,-0.025832,-0.0233847,-0.0247987,-0.0359291,-0.0185589,-0.0134396,-0.0066437,0.0022229,-0.0030341,-0.0285995,-0.025832,-0.0233847,-0.0247987,-0.0359291,-0.0359291,-0.0185589,-0.0134396,-0.0066437,0.0022229,-0.0030341
1991-01-01,-0.0638526,-0.0261166,0.0120113,0.0100923,0.0084354,-0.0016569,-0.0572103,-0.0712651,-0.0588659,-0.0437075,-0.0508205,-0.0516074,-0.038464,-0.0446383,-0.0255771,0.0119933,-0.0673026,-0.0813574,-0.0689582,-0.0537998,-0.0609128,-0.0616997,-0.0485563,-0.0547306,-0.0356694,0.001901,-0.0673026,-0.0813574,-0.0689582,-0.0537998,-0.0609128,-0.0609128,-0.0616997,-0.0485563,-0.0547306,-0.0356694,0.001901
1991-02-01,0.056278,0.0162101,-0.0620749,0.0095369,0.114382,0.1048452,0.1113574,0.1134042,0.1058787,0.0977859,0.1555922,0.1571608,0.1643722,0.1686677,0.1643156,0.1047725,0.1018205,0.1038673,0.0963418,0.088249,0.1460553,0.1476239,0.1548353,0.1591308,0.1547787,0.0952356,0.1018205,0.1038673,0.0963418,0.088249,0.1460553,0.1460553,0.1476239,0.1548353,0.1591308,0.1547787,0.0952356
1991-03-01,0.0525222,-0.0233226,-0.0167146,0.0091583,0.0418521,0.0326938,0.1037572,0.0915555,0.0830523,0.0913408,0.1268171,0.1044569,0.1149143,0.0848752,0.0591431,0.0355519,0.0945989,0.0823972,0.073894,0.0821825,0.1176588,0.0952986,0.105756,0.0757169,0.0499848,0.0263936,0.0945989,0.0823972,0.073894,0.0821825,0.1176588,0.1176588,0.0952986,0.105756,0.0757169,0.0499848,0.0263936
1991-04-01,-0.0022978,-0.0158173,0.0053922,0.0088641,0.0118699,0.0030058,-0.001357,0.020171,0.0052742,0.0006476,0.0162292,0.0144701,0.0100388,0.013889,-0.00102,0.0139257,-0.0102211,0.0113069,-0.0035899,-0.0082165,0.0073651,0.005606,0.0011747,0.0050249,-0.0098841,0.0050616,-0.0102211,0.0113069,-0.0035899,-0.0082165,0.0073651,0.0073651,0.005606,0.0011747,0.0050249,-0.0098841,0.0050616
1991-05-01,-0.0225299,-0.0335921,0.0281622,0.0085446,0.0033055,-0.0052392,-0.0706099,-0.0114445,0.0055814,-0.0282993,-0.022275,-0.0127884,-0.0030284,-0.0191374,-0.0260328,0.0099068,-0.0791545,-0.0199891,-0.0029632,-0.0368439,-0.0308196,-0.021333,-0.011573,-0.027682,-0.0345774,0.0013622,-0.0791545,-0.0199891,-0.0029632,-0.0368439,-0.0308196,-0.0308196,-0.021333,-0.011573,-0.027682,-0.0345774,0.0013622
1991-06-01,-0.0096916,-0.030075,0.0192334,0.0084942,-0.0297485,-0.0382427,-0.0301001,-0.0525562,-0.0226057,-0.0268371,-0.0592871,-0.0243718,-0.0323947,-0.037832,-0.0368109,-0.0270682,-0.0385943,-0.0610504,-0.0310999,-0.0353313,-0.0677813,-0.032866,-0.0408889,-0.0463262,-0.0453051,-0.0355624,-0.0385943,-0.0610504,-0.0310999,-0.0353313,-0.0677813,-0.0677813,-0.032866,-0.0408889,-0.0463262,-0.0453051,-0.0355624
1991-07-01,-0.0610712,-0.0005984,0.0361881,0.0083177,0.0685472,0.0602295,0.0167051,0.0128405,-0.0086094,0.0078839,0.0354973,0.0005949,0.005371,0.0254551,0.0404072,0.0766425,0.0083874,0.0045228,-0.0169271,-0.0004338,0.0271796,-0.0077228,-0.0029467,0.0171374,0.0320895,0.0683248,0.0083874,0.0045228,-0.0169271,-0.0004338,0.0271796,0.0271796,-0.0077228,-0.0029467,0.0171374,0.0320895,0.0683248
1991-08-01,0.0160698,-0.0117756,-0.005025,0.0080237,0.0304545,0.0224308,0.0204712,0.0372172,0.023455,0.0055685,0.0318235,0.0332002,0.0393413,0.0500205,0.0487804,0.026811,0.0124475,0.0291935,0.0154313,-0.0024552,0.0237998,0.0251765,0.0313176,0.0419968,0.0407567,0.0187873,0.0124475,0.0291935,0.0154313,-0.0024552,0.0237998,0.0237998,0.0251765,0.0313176,0.0419968,0.0407567,0.0187873
1991-09-01,0.0519613,0.0111951,0.0163931,0.0077465,0.0018016,-0.0059449,0.0760451,0.0587311,0.0707601,0.0530633,0.0641366,0.0778211,0.0743561,0.0675775,0.0251213,-9.35e-05,0.0682986,0.0509846,0.0630136,0.0453168,0.0563901,0.0700746,0.0666096,0.059831,0.0173748,-0.00784,0.0682986,0.0509846,0.0630136,0.0453168,0.0563901,0.0563901,0.0700746,0.0666096,0.059831,0.0173748,-0.00784
1991-10-01,0.002916,-0.0417341,0.0400163,0.0079649,-0.0176425,-0.0256074,-0.0010449,-0.0103774,-0.0139743,-0.0076072,-0.0452343,-0.0088872,-0.0068745,-0.0123511,-0.0246272,-0.0152472,-0.0090098,-0.0183423,-0.0219392,-0.0155721,-0.0531992,-0.0168521,-0.0148394,-0.020316,-0.0325921,-0.0232121,-0.0090098,-0.0183423,-0.0219392,-0.0155721,-0.0531992,-0.0531992,-0.0168521,-0.0148394,-0.020316,-0.0325921,-0.0232121
1991-11-01,0.0290892,-0.0372849,0.0218308,0.0080321,-0.0522836,-0.0603157,-0.0080158,-0.0300291,-0.0168331,0.0077055,-0.0086922,-0.0390105,-0.0184532,-0.0272624,-0.0523095,-0.0495989,-0.0160479,-0.0380612,-0.0248652,-0.0003266,-0.0167243,-0.0470426,-0.0264853,-0.0352945,-0.0603416,-0.057631,-0.0160479,-0.0380612,-0.0248652,-0.0003266,-0.0167243,-0.0167243,-0.0470426,-0.0264853,-0.0352945,-0.0603416,-0.057631
1991-12-01,-0.0657152,-0.0378458,0.0360581,0.0081161,0.0203034,0.0121873,-0.0035699,-0.0356807,-0.0425708,-0.0439885,-0.0249052,-0.0513248,-0.0358431,-0.0464744,-0.0164266,0.0328529,-0.011686,-0.0437968,-0.0506869,-0.0521046,-0.0330213,-0.0594409,-0.0439592,-0.0545905,-0.0245427,0.0247368,-0.011686,-0.0437968,-0.0506869,-0.0521046,-0.0330213,-0.0330213,-0.0594409,-0.0439592,-0.0545905,-0.0245427,0.0247368
1992-01-01,0.0026464,-0.0203267,0.0114107,0.0078809,0.0380044,0.0301235,-0.005783,-0.0120678,0.0103551,0.0161867,0.0249426,0.0106081,0.0173163,0.0441071,0.0573942,0.0420316,-0.0136639,-0.0199487,0.0024742,0.0083058,0.0170617,0.0027272,0.0094354,0.0362262,0.0495133,0.0341507,-0.0136639,-0.0199487,0.0024742,0.0083058,0.0170617,0.0170617,0.0027272,0.0094354,0.0362262,0.0495133,0.0341507
1992-02-01,0.0032775,-0.0077203,0.0292792,0.0077717,0.0056157,-0.002156,0.0038532,-0.0023435,-0.0126059,0.0073684,0.0118681,-0.0003961,0.0179741,0.0100799,0.0202063,0.0034134,-0.0039185,-0.0101152,-0.0203776,-0.0004033,0.0040964,-0.0081678,0.0102024,0.0023082,0.0124346,-0.0043583,-0.0039185,-0.0101152,-0.0203776,-0.0004033,0.0040964,0.0040964,-0.0081678,0.0102024,0.0023082,0.0124346,-0.0043583
1992-03-01,-0.0014996,-0.0177175,0.0143474,0.0081329,-0.0432374,-0.0513703,-0.053507,-0.0683223,-0.0373225,-0.0385807,-0.0290003,-0.0392015,-0.0444457,-0.0462994,-0.0400007,-0.0413371,-0.0616399,-0.0764552,-0.0454554,-0.0467136,-0.0371332,-0.0473344,-0.0525786,-0.0544323,-0.0481336,-0.04947,-0.0616399,-0.0764552,-0.0454554,-0.0467136,-0.0371332,-0.0371332,-0.0473344,-0.0525786,-0.0544323,-0.0481336,-0.04947
1992-04-01,-0.0020262,0.0551437,-0.0492071,0.0078305,0.0989993,0.0911688,0.06054,0.0955929,0.0649638,0.0871333,0.0961083,0.0966803,0.0988912,0.0987559,0.1359444,0.0919132,0.0527095,0.0877624,0.0571333,0.0793028,0.0882778,0.0888498,0.0910607,0.0909254,0.1281139,0.0840827,0.0527095,0.0877624,0.0571333,0.0793028,0.0882778,0.0882778,0.0888498,0.0910607,0.0909254,0.1281139,0.0840827
1992-05-01,0.0344922,-0.0006275,-0.005351,0.0075366,0.0265462,0.0190096,0.1114022,0.073837,0.0932694,0.0777944,0.0787737,0.0686961,0.0589505,0.0443379,0.0249232,0.0168627,0.1038656,0.0663004,0.0857328,0.0702578,0.0712371,0.0611595,0.0514139,0.0368013,0.0173866,0.0093261,0.1038656,0.0663004,0.0857328,0.0702578,0.0712371,0.0712371,0.0611595,0.0514139,0.0368013,0.0173866,0.0093261
1992-06-01,-0.0073819,-0.0098723,0.0387763,0.0075618,-0.0688175,-0.0763793,-0.0493112,-0.04542,-0.0435889,-0.0542752,-0.0548151,-0.0607972,-0.0632587,-0.075597,-0.0732834,-0.0695836,-0.056873,-0.0529818,-0.0511507,-0.061837,-0.0623769,-0.068359,-0.0708205,-0.0831588,-0.0808452,-0.0771454,-0.056873,-0.0529818,-0.0511507,-0.061837,-0.0623769,-0.0623769,-0.068359,-0.0708205,-0.0831588,-0.0808452,-0.0771454
1992-07-01,-0.0486993,-0.0400876,0.0166978,0.0076793,-0.0563501,-0.0640294,-0.081567,-0.0927305,-0.0715942,-0.0993737,-0.1017935,-0.1142978,-0.1018172,-0.0944429,-0.1016589,-0.0438908,-0.0892463,-0.1004098,-0.0792735,-0.107053,-0.1094728,-0.1219771,-0.1094965,-0.1021222,-0.1093382,-0.0515701,-0.0892463,-0.1004098,-0.0792735,-0.107053,-0.1094728,-0.1094728,-0.1219771,-0.1094965,-0.1021222,-0.1093382,-0.0515701
1992-08-01,-0.0262825,-0.0063357,0.0392609,0.0077381,-0.0361311,-0.0438692,-0.0552219,-0.044494,-0.0589639,-0.0444496,-0.0325972,-0.0540135,-0.0644552,-0.0622984,-0.0419211,-0.0272832,-0.06296,-0.0522321,-0.066702,-0.0521877,-0.0403353,-0.0617516,-0.0721933,-0.0700365,-0.0496592,-0.0350213,-0.06296,-0.0522321,-0.066702,-0.0521877,-0.0403353,-0.0403353,-0.0617516,-0.0721933,-0.0700365,-0.0496592,-0.0350213
1992-09-01,-0.0325786,-0.018659,-0.0072084,0.0066134,0.1039559,0.0973425,-0.0118476,-0.0178035,-0.0184721,-0.001725,-0.0180071,0.010422,0.0414382,0.0707152,0.0907217,0.091836,-0.018461,-0.0244169,-0.0250855,-0.0083384,-0.0246205,0.0038086,0.0348248,0.0641018,0.0841083,0.0852226,-0.018461,-0.0244169,-0.0250855,-0.0083384,-0.0246205,-0.0246205,0.0038086,0.0348248,0.0641018,0.0841083,0.0852226
1992-10-01,-0.0280926,0.0226824,-0.0352241,0.0054649,0.0459233,0.0404584,0.0305146,-0.0113294,-0.0081032,-0.0064194,-0.0019755,0.0008898,0.0028422,0.0213313,0.0646094,0.0386267,0.0250497,-0.0167943,-0.0135681,-0.0118843,-0.0074404,-0.0045751,-0.0026227,0.0158664,0.0591445,0.0331618,0.0250497,-0.0167943,-0.0135681,-0.0118843,-0.0074404,-0.0074404,-0.0045751,-0.0026227,0.0158664,0.0591445,0.0331618
1992-11-01,0.0007469,0.0136965,0.003021,0.0052303,0.0487511,0.0435208,0.0787634,0.0101063,0.0408939,0.0547174,0.0228461,0.0381483,0.0332807,0.0308697,0.0507982,0.0530155,0.0735331,0.004876,0.0356636,0.0494871,0.0176158,0.032918,0.0280504,0.0256394,0.0455679,0.0477852,0.0735331,0.004876,0.0356636,0.0494871,0.0176158,0.0176158,0.032918,0.0280504,0.0256394,0.0455679,0.0477852
1992-12-01,0.0595661,0.0137098,-0.0286569,0.0051298,0.0424774,0.0373476,0.0797672,0.0520198,0.0733842,0.0820962,0.0868921,0.1282364,0.0962964,0.1063097,0.0950087,0.0315484,0.0746374,0.04689,0.0682544,0.0769664,0.0817623,0.1231066,0.0911666,0.1011799,0.0898789,0.0264186,0.0746374,0.04689,0.0682544,0.0769664,0.0817623,0.0817623,0.1231066,0.0911666,0.1011799,0.0898789,0.0264186
1993-01-01,0.0733496,0.0380385,0.0033848,0.0049539,0.004008,-0.0009459,0.1177688,0.0960612,0.0458994,0.0949918,0.079304,0.1024212,0.1096412,0.0619735,0.041267,-0.015829,0.1128149,0.0911073,0.0409455,0.0900379,0.0743501,0.0974673,0.1046873,0.0570196,0.0363131,-0.0207829,0.1128149,0.0911073,0.0409455,0.0900379,0.0743501,0.0743501,0.0974673,0.1046873,0.0570196,0.0363131,-0.0207829
1993-02-01,-0.0048761,0.0411929,0.004067,0.0044013,0.0271623,0.022761,0.0732321,0.0759241,0.0539908,0.0736318,0.0304148,0.0318955,0.0220388,0.0241179,0.0212707,0.0181953,0.0688308,0.0715228,0.0495895,0.0692305,0.0260135,0.0274942,0.0176375,0.0197166,0.0168694,0.013794,0.0688308,0.0715228,0.0495895,0.0692305,0.0260135,0.0260135,0.0274942,0.0176375,0.0197166,0.0168694,0.013794
1993-03-01,0.0121962,0.0373045,0.0224907,0.0043846,0.0117687,0.0073841,0.058246,0.0050432,0.0435542,0.0596171,0.0292918,0.0322454,0.0379408,0.0317306,0.0274705,0.0146519,0.0538614,0.0006586,0.0391696,0.0552325,0.0249072,0.0278608,0.0335562,0.027346,0.0230859,0.0102673,0.0538614,0.0006586,0.0391696,0.0552325,0.0249072,0.0249072,0.0278608,0.0335562,0.027346,0.0230859,0.0102673
1993-04-01,0.0400708,0.0373131,-0.0200745,0.0043846,-0.0103461,-0.0147307,0.0811897,0.0662835,0.0709383,0.0551428,0.0295353,0.0453894,0.0283439,0.030548,0.018251,-0.0192975,0.0768051,0.0618989,0.0665537,0.0507582,0.0251507,0.0410048,0.0239593,0.0261634,0.0138664,-0.0236821,0.0768051,0.0618989,0.0665537,0.0507582,0.0251507,0.0251507,0.0410048,0.0239593,0.0261634,0.0138664,-0.0236821
1993-05-01,0.0129392,0.0264983,0.0130786,0.0042674,0.0137943,0.0095269,0.1161897,0.0545307,0.0649441,0.0486939,0.0556725,0.0552585,0.0307709,0.0082818,0.0091668,0.0102552,0.1119223,0.0502633,0.0606767,0.0444265,0.0514051,0.0509911,0.0265035,0.0040144,0.0048994,0.0059878,0.1119223,0.0502633,0.0606767,0.0444265,0.0514051,0.0514051,0.0509911,0.0265035,0.0040144,0.0048994,0.0059878
1993-06-01,0.0032821,0.0275053,0.0235213,0.0042256,0.0238807,0.0196551,0.0243927,0.0556219,0.0156119,0.0429106,0.0208029,0.0093919,0.0188688,0.0205103,0.0254157,0.0138233,0.0201671,0.0513963,0.0113863,0.038685,0.0165773,0.0051663,0.0146432,0.0162847,0.0211901,0.0095977,0.0201671,0.0513963,0.0113863,0.038685,0.0165773,0.0165773,0.0051663,0.0146432,0.0162847,0.0211901,0.0095977
1993-07-01,-0.0176129,0.0288006,0.020392,0.0041503,0.0147071,0.0105568,0.0287019,0.0271474,0.0184865,-0.0085521,0.0060183,0.0111392,-0.0027115,0.0033408,0.0195502,0.0147103,0.0245516,0.0229971,0.0143362,-0.0127024,0.001868,0.0069889,-0.0068618,-0.0008095,0.0153999,0.01056,0.0245516,0.0229971,0.0143362,-0.0127024,0.001868,0.001868,0.0069889,-0.0068618,-0.0008095,0.0153999,0.01056
1993-08-01,0.0043682,0.0025574,-0.0115412,0.0041503,0.0642816,0.0601313,0.091865,0.0671343,0.0627562,0.0782447,0.0982188,0.0924295,0.0818636,0.0599803,0.0628247,0.0712142,0.0877147,0.062984,0.0586059,0.0740944,0.0940685,0.0882792,0.0777133,0.05583,0.0586744,0.0670639,0.0877147,0.062984,0.0586059,0.0740944,0.0940685,0.0940685,0.0882792,0.0777133,0.05583,0.0586744,0.0670639
1993-09-01,0.0074121,0.0254643,0.0306581,0.0042256,-0.0168563,-0.0210819,0.0180322,0.0175911,0.0262281,0.0255183,0.0166443,0.0080088,-0.0087627,-0.0120453,-0.0229741,-0.0261814,0.0138066,0.0133655,0.0220025,0.0212927,0.0124187,0.0037832,-0.0129883,-0.0162709,-0.0271997,-0.030407,0.0138066,0.0133655,0.0220025,0.0212927,0.0124187,0.0124187,0.0037832,-0.0129883,-0.0162709,-0.0271997,-0.030407
1993-10-01,-0.0229453,0.0028916,0.0206879,0.0040833,0.0421647,0.0380814,0.0416208,0.0154154,0.0349865,0.017669,0.0298798,0.0381235,0.0124744,0.0106029,0.0241799,0.041528,0.0375375,0.0113321,0.0309032,0.0135857,0.0257965,0.0340402,0.0083911,0.0065196,0.0200966,0.0374447,0.0375375,0.0113321,0.0309032,0.0135857,0.0257965,0.0257965,0.0340402,0.0083911,0.0065196,0.0200966,0.0374447
1993-11-01,-0.0235027,-0.0031357,0.0083944,0.0040415,-0.0026964,-0.0067378,0.0530161,-0.0131975,-0.0072935,-0.0114204,-0.0108798,-0.02571,-0.0298072,-0.0318832,-0.0033473,0.0060054,0.0489746,-0.017239,-0.011335,-0.0154619,-0.0149213,-0.0297515,-0.0338487,-0.0359247,-0.0073888,0.0019639,0.0489746,-0.017239,-0.011335,-0.0154619,-0.0149213,-0.0149213,-0.0297515,-0.0338487,-0.0359247,-0.0073888,0.0019639
1993-12-01,-0.011811,0.01815,0.0407653,0.0039913,0.0838288,0.0798376,0.0293975,0.0385834,0.0708288,0.0689918,0.0547946,0.0450711,0.0657865,0.0511567,0.0905248,0.071659,0.0254062,0.0345921,0.0668375,0.0650005,0.0508033,0.0410798,0.0617952,0.0471654,0.0865335,0.0676677,0.0254062,0.0345921,0.0668375,0.0650005,0.0508033,0.0508033,0.0410798,0.0617952,0.0471654,0.0865335,0.0676677
1994-01-01,0.0704165,0.0234469,0.0080334,0.0039578,0.0407067,0.0367489,0.0228012,0.1521927,0.1558835,0.1133927,0.1333177,0.0967367,0.0920453,0.1205518,0.0815733,0.0288408,0.0188434,0.1482349,0.1519257,0.1094349,0.1293599,0.0927789,0.0880875,0.116594,0.0776155,0.024883,0.0188434,0.1482349,0.1519257,0.1094349,0.1293599,0.1293599,0.0927789,0.0880875,0.116594,0.0776155,0.024883
1994-02-01,0.0406308,0.0038958,-0.0114049,0.0038491,-0.0380569,-0.041906,0.0051537,0.0195713,0.0031544,0.0152945,0.0080979,0.0185169,0.0138453,-0.0057726,-0.0232675,-0.0381287,0.0013046,0.0157222,-0.0006947,0.0114454,0.0042488,0.0146678,0.0099962,-0.0096217,-0.0271166,-0.0419778,0.0013046,0.0157222,-0.0006947,0.0114454,0.0042488,0.0042488,0.0146678,0.0099962,-0.0096217,-0.0271166,-0.0419778
1994-03-01,-0.009691,-0.0032695,-0.0288266,0.0040164,-0.0620888,-0.0661052,-0.0184785,-0.0307355,-0.0305902,-0.0455481,-0.0586275,-0.0669429,-0.0588428,-0.0675098,-0.0433646,-0.0563725,-0.0224949,-0.0347519,-0.0346066,-0.0495645,-0.0626439,-0.0709593,-0.0628592,-0.0715262,-0.047381,-0.0603889,-0.0224949,-0.0347519,-0.0346066,-0.0495645,-0.0626439,-0.0626439,-0.0709593,-0.0628592,-0.0715262,-0.047381,-0.0603889
1994-04-01,0.0016855,-0.0024095,0.0001492,0.0039494,0.0152146,0.0112651,0.063479,0.02412,0.0351606,0.0184899,0.0198056,0.019795,0.0187728,0.023131,0.0051079,0.0198942,0.0595296,0.0201706,0.0312112,0.0145405,0.0158562,0.0158456,0.0148234,0.0191816,0.0011585,0.0159448,0.0595296,0.0201706,0.0312112,0.0145405,0.0158562,0.0158562,0.0158456,0.0148234,0.0191816,0.0011585,0.0159448
1994-05-01,0.0173526,0.0120739,-0.0005714,0.003916,-0.0482948,-0.0522108,0.0188532,0.006404,-0.0002435,-0.0304778,-0.0003422,-0.0240656,-0.0285856,-0.0379387,-0.0530943,-0.052535,0.0149372,0.002488,-0.0041595,-0.0343938,-0.0042582,-0.0279816,-0.0325016,-0.0418547,-0.0570103,-0.056451,0.0149372,0.002488,-0.0041595,-0.0343938,-0.0042582,-0.0042582,-0.0279816,-0.0325016,-0.0418547,-0.0570103,-0.056451
1994-06-01,-0.0383048,0.0015575,-0.0076364,0.004008,-0.020781,-0.024789,-0.0443451,-0.0512137,-0.023043,-0.0369459,-0.0380226,-0.0452009,-0.0545345,-0.0523999,-0.0364373,-0.0119264,-0.0483531,-0.0552217,-0.027051,-0.0409539,-0.0420306,-0.0492089,-0.0585425,-0.0564079,-0.0404453,-0.0159344,-0.0483531,-0.0552217,-0.027051,-0.0409539,-0.0420306,-0.0420306,-0.0492089,-0.0585425,-0.0564079,-0.0404453,-0.0159344
1994-07-01,-0.0232635,0.0147783,0.0153881,0.004552,0.060033,0.055481,0.0444336,0.0200649,0.017082,-0.0029135,0.0089859,0.0231946,0.0369472,0.0382972,0.0689806,0.059095,0.0398816,0.0155129,0.01253,-0.0074655,0.0044339,0.0186426,0.0323952,0.0337452,0.0644286,0.054543,0.0398816,0.0155129,0.01253,-0.0074655,0.0044339,0.0044339,0.0186426,0.0323952,0.0337452,0.0644286,0.054543
1994-08-01,-0.0348893,-0.00475,0.0007706,0.0043595,0.0558013,0.0514418,0.0480039,0.0645839,0.0310872,0.0420638,0.0402165,0.036622,0.0363347,0.029186,0.0428741,0.0673451,0.0436444,0.0602244,0.0267277,0.0377043,0.035857,0.0322625,0.0319752,0.0248265,0.0385146,0.0629856,0.0436444,0.0602244,0.0267277,0.0377043,0.035857,0.035857,0.0322625,0.0319752,0.0248265,0.0385146,0.0629856
1994-09-01,0.0237056,0.0038183,0.0147743,0.0044515,-0.0667666,-0.0712182,-0.0050377,-0.0104486,-0.0208578,-0.0284843,-0.0087493,-0.028857,-0.0338099,-0.0448512,-0.0794447,-0.0709945,-0.0094892,-0.0149001,-0.0253093,-0.0329358,-0.0132008,-0.0333085,-0.0382614,-0.0493027,-0.0838962,-0.075446,-0.0094892,-0.0149001,-0.0253093,-0.0329358,-0.0132008,-0.0132008,-0.0333085,-0.0382614,-0.0493027,-0.0838962,-0.075446
1994-10-01,-0.0287575,0.0049818,0.0032636,0.0044181,0.0192836,0.0148655,-0.0366404,-0.0145589,-0.0267042,-0.0255923,-0.0093077,-0.0215721,-0.0107077,-0.020032,0.0119559,0.0199321,-0.0410585,-0.018977,-0.0311223,-0.0300104,-0.0137258,-0.0259902,-0.0151258,-0.0244501,0.0075378,0.015514,-0.0410585,-0.018977,-0.0311223,-0.0300104,-0.0137258,-0.0137258,-0.0259902,-0.0151258,-0.0244501,0.0075378,0.015514
1994-11-01,-0.0028239,-0.0070471,0.0027919,0.0046441,-0.0027961,-0.0074402,-0.011467,-0.0239549,-0.0027661,-0.0174288,-0.0049297,-0.0164088,-0.0051099,-0.0111205,0.0056538,-0.0033548,-0.0161111,-0.028599,-0.0074102,-0.0220729,-0.0095738,-0.0210529,-0.009754,-0.0157646,0.0010097,-0.0079989,-0.0161111,-0.028599,-0.0074102,-0.0220729,-0.0095738,-0.0095738,-0.0210529,-0.009754,-0.0157646,0.0010097,-0.0079989
